created_at,text
2018-12-19 23:34:09,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 23:34:08,b'Razer\xe2\x80\x99s Turret wireless keyboard-and-mouse gets update for Xbox One Razer and Microsoft have launched preorders for\xe2\x80\xa6 https://t.co/wuph0thkBB'
2018-12-19 23:34:06,"b'RT @ClassActionCom: Internal documents show that Facebook gave Microsoft, Amazon, Spotify and others far greater access to people\xe2\x80\x99s data th\xe2\x80\xa6'"
2018-12-19 23:34:06,b'Google launches an open source collaboration engine and competes with Microsoft O365 and Teams. #Gsuite #O365\xe2\x80\xa6 https://t.co/YykBrUpQyU'
2018-12-19 23:34:02,"b'""Az also simplifies and normalizes\xe2\x80\xafAzure PowerShell cmdlet and module names. Az ships in Azure Cloud Shell and is a\xe2\x80\xa6 https://t.co/bfQRvij70m'"
2018-12-19 23:33:54,"b'RT @NatashaFatah: ""Facebook\xe2\x80\x99s largest partners got far more access than Cambridge Analytica did""\n\nNew York Times investigation finds Facebo\xe2\x80\xa6'"
2018-12-19 23:33:54,b'RT @USCERT_gov: Microsoft Releases Security Updates https://t.co/Zau0Lktdls #NCCIC #cyber #cybersecurity #infosec'
2018-12-19 23:33:53,b'RT @Windows: Take your desktop to new heights with the stunning Snowy Mountains Theme. Download the 18-image set today: https://t.co/xyTwpt\xe2\x80\xa6'
2018-12-19 23:33:53,b'#A10 #Networks\xe2\x80\x99 Cloud-Native #Application #Delivery #Solution Now Available in the\xe2\x80\xa6 https://t.co/9LYuzLvN6b'
2018-12-19 23:33:51,"b""RT @colinmasson: ICYMI How Colfax Corp's @ESABGlobal is leveraging @Microsoft @Azure and @PTC to Deliver More Value to Customers https://t.\xe2\x80\xa6"""
2018-12-19 23:33:51,b'#Microsoft #Dynamics 365/CRM #business #process #integration with #webhooks https://t.co/ENuQlJGbaE'
2018-12-19 23:33:50,"b""@briankrebs @DJSnM People .... Still use IE? ... I thought Edge replaced @Microsoft's official Firefox Downloader"""
2018-12-19 23:33:49,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 23:33:43,b'RT @SaveH4EADs: Grateful to .@Microsoft .@BradSmi for taking a stand and supporting their valued employees. We are very grateful for the su\xe2\x80\xa6'
2018-12-19 23:33:40,b'RT @BuildAzure: Azure Backup can automatically protect SQL databases in Azure VM through auto-protect https://t.co/0u8NNhu3BM'
2018-12-19 23:33:38,b'Just earned my Microsoft School badge.\n https://t.co/i0oVczsM9P via @MicrosoftEDU'
2018-12-19 23:33:34,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 23:33:34,b'RT @lkegode: Amazing article @SkypeClassroom @hip_africa @OpenWorldCause \n\nhttps://t.co/9apUDBInB3 https://t.co/IicTrUau2j'
2018-12-19 23:33:33,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 23:33:30,b'Available #SKYPE #Snap AND #KIK SESSION NOW for $ lets do it #amazon\xe2\x81\xa0 \xe2\x81\xa0\xe2\x81\xa0\xe2\x81\xa0\xe2\x81\xa0\xe2\x81\xa0\xe2\x81\xa0\xe2\x81\xa0#PayPal \n#Kikme @ fancy_brooke \xf0\x9f\x92\x8b\xf0\x9f\x98\x8f\xe2\x80\xa6 https://t.co/psVmI36xTG'
2018-12-19 23:33:29,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 23:33:26,"b'RT @HPC_Guru: Rumor via @TheRegister: @Microsoft is mulling buying Mellanox (@mellanoxtech) , Israeli financial newspaper TheMarker claims.\xe2\x80\xa6'"
2018-12-19 23:33:24,b'RT @kirkbrote: Microsoft Patent Filing Shows Wearable to Prevent Involuntary Movements https://t.co/7L9ADCl9It #wearabletech #iot #mobile #\xe2\x80\xa6'
2018-12-19 23:33:22,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 23:33:17,"b'RT @betterjobsearch: Facebook denies giving Amazon, Microsoft, access without permission https://t.co/VoQc4WOhwG'"
2018-12-19 23:33:14,b'Microsoft Office app for Windows 10 provides a hub for all your work https://t.co/r40rymMe6g #Microsoft'
2018-12-19 23:33:14,b'Microsoft Office app for Windows 10 provides a hub for all your work https://t.co/ObShssfDpw #Engadget #Gadgets #Technology #Innovation'
2018-12-19 23:33:13,b'New Preview Alpha Update \xe2\x80\x93 12/19/2018  https://t.co/n0fxfptMse #XboxOne'
2018-12-19 23:33:13,b'Didn\xe2\x80\x99t think Facebook could get any worse? Think again. https://t.co/YWHexRiQ1S #Microsoft'
2018-12-19 23:33:13,b'New Preview Alpha Skip Ahead Update \xe2\x80\x93 12/19/2018  https://t.co/HTqXAqiXDZ #XboxOne'
2018-12-19 23:33:09,b'RT @campuscodi: Microsoft Edge engineer describes how Google sabotaged Edge browser performance via constant code changes to its services.\xe2\x80\xa6'
2018-12-19 23:33:08,b'A fluent and intelligent OneDrive gets a new design starting January #Office365 #SharePoint #OneDrive\xe2\x80\xa6 https://t.co/5n5qRrPCec'
2018-12-19 23:33:07,"b""@FedExHelp Hi Kelly, I haven't read my inbox yet but you guys played a bait and switch on me today. I signed a pack\xe2\x80\xa6 https://t.co/YmUaZ6bKtz"""
2018-12-19 23:33:06,"b""Looks good, comfy and like an #XboxOne gamer's dream. On the other hand, #RazerTurret costs an arm and a leg. https://t.co/VJxEwXvCRc"""
2018-12-19 23:33:03,b'Microsoft Chief Accessibility Officer Jenny Lay-Flurrie is re-elected as Chair of Disability:IN\xe2\x80\x99s Board of Directors https://t.co/OvXKKxdi6R'
2018-12-19 23:33:00,b'RT @zackkanter: Absolutely love this edgy ad by @Microsoft. The company has come a long way and is officially cool again. https://t.co/RdoX\xe2\x80\xa6'
2018-12-19 23:33:00,b'#Azure vs. #AWS for startups: @Microsoft\xe2\x80\x99s top marketing exec explains its strategy in the #cloud https://t.co/7tGUckQMRe by @geekwire'
2018-12-19 23:32:58,b'RT @USCERT_gov: Microsoft Releases Security Updates https://t.co/Zau0Lktdls #NCCIC #cyber #cybersecurity #infosec'
2018-12-19 23:32:57,"b'RT @HPC_Guru: Rumor via @TheRegister: @Microsoft is mulling buying Mellanox (@mellanoxtech) , Israeli financial newspaper TheMarker claims.\xe2\x80\xa6'"
2018-12-19 23:32:56,b'RT @msuspartner: Microsoft Inspire. Microsoft Ready. Together in Las Vegas. \nJoin partners and #Microsoft employees from around the world J\xe2\x80\xa6'
2018-12-19 23:32:55,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:32:49,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 23:32:46,"b'RT @AnglepointGroup: Are you prepared for a Microsoft SPLA audit? If not, you need to register for our webinar: https://t.co/3J33WaKI0w htt\xe2\x80\xa6'"
2018-12-19 23:32:45,b'RT @salvador_ramos: Power BI Desktop December 2018 Feature Summary https://t.co/ZteC8FEkhY #PowerBI'
2018-12-19 23:32:42,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 23:32:38,"b'RT @aras_p: Windows Sandbox sounds great! https://t.co/0bot6LpoKv (also, is that another hypothetical nail into UWP coffin? time will tell.\xe2\x80\xa6'"
2018-12-19 23:32:38,b'RT @JasonLeopold: Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without consent\xe2\x80\xa6'
2018-12-19 23:32:36,"b""Microsoft\n\nMicrosoft's revamped https://t.co/BZ48rdGT4R portal has apparently been a hit with the productivity crow\xe2\x80\xa6 https://t.co/XX7w2cCyYs"""
2018-12-19 23:32:35,b'@TheDCUniverse @amazonfiretv If we could get an update / eta / anything on the #PS4 #XboxOne #Switch oversight fix.....pleaaaaaaaaseeeeee'
2018-12-19 23:32:34,b'@davatron5000 @JasonNeel :cough: Windows 10 will soon include \xc2\xaf\\_(\xe3\x83\x84)_/\xc2\xaf kaomoji\n\nhttps://t.co/VBe5gLUR5M'
2018-12-19 23:32:33,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 23:32:30,"b""RT @maryjofoley: Microsoft's new Office app for Windows 10 -- the replacement for the My Office app -- is coming to all Office users for fr\xe2\x80\xa6"""
2018-12-19 23:32:27,b'Acabei de concluir o curso Deploying Office 365 for Education na Microsoft Educator Community\n https://t.co/VxQJKMBAR0 via @MicrosoftEDU'
2018-12-19 23:32:24,"b""RT @ajplus: Facebook gave Netflix and Spotify the ability to read Facebook users' private messages, according to a @NYTimes investigation.\xe2\x80\xa6"""
2018-12-19 23:32:23,"b'@PES_Xbox @DsMeandmynine @Microsoft But if Konami really don\xe2\x80\x99t care, it\xe2\x80\x99s a huge mistake, like i said before i live\xe2\x80\xa6 https://t.co/745Q2LFwRc'"
2018-12-19 23:32:15,b'Microsoft Releases Security Updates https://t.co/KlITH934vE #NCCIC #cyber #cybersecurity #infosec'
2018-12-19 23:32:14,"b'RT @TheRegister: FYI Microsoft is mulling buying Mellanox, Israeli financial newspaper TheMarker claims. This comes after Xilinx was appare\xe2\x80\xa6'"
2018-12-19 23:32:13,"b""Live! Come join me in the action and let's have some FUN! @twitchretweets @rapidevo #twitch #Slobs #newstreamers\xe2\x80\xa6 https://t.co/DXGtptTeoq"""
2018-12-19 23:32:08,"b""RT @mattbierner: Want to contribute to @code? We could use your help enabling #typescript's strict null checks in the codebase: https://t.c\xe2\x80\xa6"""
2018-12-19 23:32:07,"b'RT @gabrieldance: internal documents show facebook exempted some of its biggest partners - microsoft, yahoo, amazon - from its privacy rule\xe2\x80\xa6'"
2018-12-19 23:32:04,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 23:32:02,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 23:32:00,b'Modern desktop servicing: the year in review https://t.co/uKf0SXcCFp via @MSTCommunity'
2018-12-19 23:31:59,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 23:31:58,"b""RT @ajplus: Facebook gave Netflix and Spotify the ability to read Facebook users' private messages, according to a @NYTimes investigation.\xe2\x80\xa6"""
2018-12-19 23:31:54,b'You know the only time I can expect there showing a PlayStation version of a game is when it is just since Microsof\xe2\x80\xa6 https://t.co/WKur3gdNMY'
2018-12-19 23:31:50,b'RT @USCERT_gov: Microsoft Releases Security Updates https://t.co/Zau0Lktdls #NCCIC #cyber #cybersecurity #infosec'
2018-12-19 23:31:45,b'Late night kik and Skype sessions. \n\n#kikme at princessviper143 or DM here to book. \n\n#findom #femdom #arab #queen\xe2\x80\xa6 https://t.co/KoJiV6NDae'
2018-12-19 23:31:44,b'NEWS: Halo Infinite may include RPG elements according to a new Microsoft job listing for 343 Industries! #Halo https://t.co/XgH97NDHWq'
2018-12-19 23:31:44,b'Microsoft and 343 Industries\xe2\x80\x99 Bonnie Ross to be inducted into the AIAS Hall of\xc2\xa0Fame https://t.co/emhag9f2tC https://t.co/fDk6GT75pP'
2018-12-19 23:31:34,"b'RT @HPC_Guru: Rumor via @TheRegister: @Microsoft is mulling buying Mellanox (@mellanoxtech) , Israeli financial newspaper TheMarker claims.\xe2\x80\xa6'"
2018-12-19 23:31:33,b'RT @tomemrich: Big fan of @AmazingCurtis - love this interview by Microsoft https://t.co/cAlckUMwrJ'
2018-12-19 23:31:31,b'Microsoft Office app for Windows 10 provides a hub for all your work https://t.co/mm9rtywZGB'
2018-12-19 23:31:28,b'Microsoft Office app for Windows 10 provides a hub for all your work https://t.co/1CfIxvm3oX via Engadget'
2018-12-19 23:31:26,b'RT @GSBSRC_QEUH: Thanks for this @Health_IT.  Progress and plans: building a #digitalasusual patient-centred proactive service for #COPD. L\xe2\x80\xa6'
2018-12-19 23:31:26,b'RT @MasterLazar: Black socks tonight. Don t lose your chance ! #skype : danaillazarus #findom #cashmaster #paypig #alpha #feet #feetdom #so\xe2\x80\xa6'
2018-12-19 23:31:24,b'Via USCERT_gov: Microsoft Releases Security Updates https://t.co/fC4EHfsBy5 #NCCIC #cyber #cybersecurity #infosec U\xe2\x80\xa6 https://t.co/7QfmSLiqHT'
2018-12-19 23:31:23,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:31:18,b'Microsoft Made Windows Sandbox for Running Risky Executables https://t.co/N57BRSgpPO'
2018-12-19 23:31:18,b'@Razer @Microsoft @Xbox all the sheep being fooled by this one \xf0\x9f\x98\x82'
2018-12-19 23:31:17,"b'""Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without\xe2\x80\xa6 https://t.co/AlPNdMNAtg'"
2018-12-19 23:31:17,"b'RT @allcovered: #SharePoint Collaboration Services by #AllCovered - Allow for better #organization, collaboration and workflow management w\xe2\x80\xa6'"
2018-12-19 23:31:16,b'Google denies altering YouTube code to break Microsoft Edge\nhttps://t.co/UguRk4YRaq https://t.co/J68jEHfW3f'
2018-12-19 23:31:14,b'RT @MasterLazar: You have to work hard to have me as your #master bitch ! #skype danaillazarus #findom #reimburse #smellyfeet #stupidfag #w\xe2\x80\xa6'
2018-12-19 23:31:13,b'Microsoft\xe2\x80\x99s Halo-themed prosthetic arm will make kids feel like Master\xc2\xa0Chief https://t.co/lMCQOxnbsa https://t.co/EMAtxnAL99'
2018-12-19 23:31:09,b'Microsoft\xe2\x80\x99s Halo-themed prosthetic arm will make kids feel like Master Chief https://t.co/bsvpjnF1yH https://t.co/D2G8pyHTHB'
2018-12-19 23:31:08,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 23:31:08,b'&gt;  Zero Trust part 1: Identity and access management https://t.co/D1rHdhB19P https://t.co/I1ikQVusOv'
2018-12-19 23:31:06,b'Microsoft Office app for Windows 10 provides a hub for all your work https://t.co/IjxRCBziTA https://t.co/ZTHZBgIeY0'
2018-12-19 23:31:05,b'RT @SmallywoodXA: Want to win a FINAL STAR #XboxOne code? RT and Follow me and @gerrardnum8 to enter. Must follow both to officially enter\xe2\x80\xa6'
2018-12-19 23:31:05,b'&gt;  Virtual Network Service Endpoints for serverless messaging and big data https://t.co/cqkGjjWP3G https://t.co/9RrmtiZXhn'
2018-12-19 23:31:04,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:31:03,"b'RT @HeerJeet: Facebook ""allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without consent, t\xe2\x80\xa6'"
2018-12-19 23:31:03,"b'Microsoft Is Reportedly Producing A 2nd Xbox Prototype: ""Anaconda"" - HotNewHipHop https://t.co/PfVlZGPbqz'"
2018-12-19 23:31:01,"b""RT @SolarShelby: Here's a look at the annual run rates, #hybridcloud strategies, and approaches to #ArtificialIntelligence and #machinelear\xe2\x80\xa6"""
2018-12-19 23:31:01,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 23:30:59,b'RT @WilliamABurnell: Facebook and Microsoft respond to NYT report on data sharing https://t.co/Qix7EnOVKz #marketing'
2018-12-19 23:30:58,b'RT @vankapro: Facebook sells users personal information to large companies You are the product VankaPro\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x8aFacebook shared private user me\xe2\x80\xa6'
2018-12-19 23:30:58,b'Out-of-Process Debugger for C++ in Visual Studio 2019 https://t.co/FpPHDQMjgt'
2018-12-19 23:30:58,"b'RT @ericjinch: New integration feature - When a file with a sensitivity label is created or modified on a Windows 10 device, Windows Defend\xe2\x80\xa6'"
2018-12-19 23:30:58,b'RT @verge: Google denies altering YouTube code to break Microsoft Edge https://t.co/HHkfhkAPb1 https://t.co/NJJYU1SNEW'
2018-12-19 23:30:55,b'Google denies altering YouTube code to break Microsoft Edge - The Verge https://t.co/OeISVSQVwc'
2018-12-19 23:30:54,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 23:30:49,"b'After Madhya Pradesh &amp; Chhattisgarh, Rajasthan too waives farm loans\n\nPosted from: this blog via Microsoft Flow.\n\nD\xe2\x80\xa6 https://t.co/8HvpGKuxSp'"
2018-12-19 23:30:48,b'RT @destructoid: Microsoft explains why Minecraft runs at 720p on Switch https://t.co/zEKuuJxTeD https://t.co/WW5shJthTF'
2018-12-19 23:30:44,"b""RT @BradSmi: It's great to see our team provide further details on the six principles Microsoft will adopt to guide our work with #FacialRe\xe2\x80\xa6"""
2018-12-19 23:30:44,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:30:43,b'RT @AzureMonitor: View #AKS container logs without having to use kubectl commands using #AzureMonitor for Containers \n\nhttps://t.co/sIvrBVP\xe2\x80\xa6'
2018-12-19 23:30:38,"b'RT @carolynvs: For the record, there is no \xe2\x80\x9cMicrosoft\xe2\x80\x99s Athens project\xe2\x80\x9d. Athens maintainers and deciders come from the community. \n\nI\xe2\x80\x99m so\xe2\x80\xa6'"
